Labware Extractor,Labware Field,Labware Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup
RESULT,lo_control,,,,STRING,,raw.labware_result,cleansed.labware_result,lo_control,loControl,,,
RESULT,hi_control,,,,STRING,,raw.labware_result,cleansed.labware_result,hi_control,hiControl,,,
RESULT,text_limit,,,,STRING,,raw.labware_result,cleansed.labware_result,text_limit,textLimit,,,
RESULT,format_calculation,,,,STRING,,raw.labware_result,cleansed.labware_result,format_calculation,formatCalculation,,,
RESULT,modified_result,,,,STRING,,raw.labware_result,cleansed.labware_result,modified_result,modifiedResult,flag-TorF-yes-no,,
RESULT,first_entry,,,,STRING,,raw.labware_result,cleansed.labware_result,first_entry,firstEntry,,,
RESULT,first_entry_by,,,,STRING,,raw.labware_result,cleansed.labware_result,first_entry_by,firstEntryBy,,,
RESULT,first_entry_on,,,,DATE,,raw.labware_result,cleansed.labware_result,first_entry_on,firstEntryOn,,,
RESULT,t_uncertainty,,,,STRING,,raw.labware_result,cleansed.labware_result,t_uncertainty,tUncertainty,,,
RESULT,places_2,,,,BIGINT,,raw.labware_result,cleansed.labware_result,places_2,places2,,,
RESULT,reported_result,,,,STRING,,raw.labware_result,cleansed.labware_result,reported_result,reportedResult,flag-TorF-yes-no,,
RESULT,reported_rslt_rev,,,,BIGINT,,raw.labware_result,cleansed.labware_result,reported_rslt_rev,reportedRsltRev,,,
RESULT,reported_rslt_oos,,,,STRING,,raw.labware_result,cleansed.labware_result,reported_rslt_oos,reportedRsltOos,flag-TorF-yes-no,,
RESULT,from_instrument,,,,STRING,,raw.labware_result,cleansed.labware_result,from_instrument,fromInstrument,,,
RESULT,db_file,,,,STRING,,raw.labware_result,cleansed.labware_result,db_file,dbFile,,,
RESULT,invoice_number,,,,BIGINT,,raw.labware_result,cleansed.labware_result,invoice_number,invoiceNumber,,,
RESULT,cntrct_qte_item_no,,,,BIGINT,,raw.labware_result,cleansed.labware_result,cntrct_qte_item_no,cntrctQteItemNo,,,
RESULT,pre_invoice_number,,,,BIGINT,,raw.labware_result,cleansed.labware_result,pre_invoice_number,preInvoiceNumber,,,
RESULT,invoice_item_no,,,,BIGINT,,raw.labware_result,cleansed.labware_result,invoice_item_no,invoiceItemNo,,,
RESULT,date_entry,,,,DATE,,raw.labware_result,cleansed.labware_result,date_entry,dateEntry,,,
RESULT_SPEC,result_number,,Y,,BIGINT,,raw.labware_result_spec,cleansed.labware_result_spec,result_number,resultNumber,trimcoalesce,,
RESULT_SPEC,product_spec_code,,Y,,BIGINT,,raw.labware_result_spec,cleansed.labware_result_spec,product_spec_code,productSpecCode,trimcoalesce,,
RESULT_SPEC,primary_in_spec,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,primary_in_spec,primaryInSpec,flag-TorF-yes-no,,
RESULT_SPEC,control_1,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,control_1,control1,,,
RESULT_SPEC,control_2,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,control_2,control2,,,
RESULT_SPEC,in_control,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,in_control,inControl,flag-TorF-yes-no,,
RESULT_SPEC,reported_value,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,reported_value,reportedValue,,,
RESULT_SPEC,min_value,,,,"DECIMAL(12,4)",,raw.labware_result_spec,cleansed.labware_result_spec,min_value,lowerLimitValue,,,
RESULT_SPEC,max_value,,,,"DECIMAL(12,4)",,raw.labware_result_spec,cleansed.labware_result_spec,max_value,maxValue,,,
RESULT_SPEC,spec_rule,,,,STRING,,raw.labware_result_spec,cleansed.labware_result_spec,spec_rule,specRule,,,
RESULT_SPEC,product_spec_code_new,,,,BIGINT,,raw.labware_result_spec,cleansed.labware_result_spec,product_spec_code_new,productSpecCodeNew,,,
SAMPLE,sample_number,,Y,,BIGINT,,raw.labware_sample,cleansed.labware_sample,sample_number,sampleNumber,trimcoalesce,,
SAMPLE,text_id,,,,STRING,,raw.labware_sample,cleansed.labware_sample,text_id,textId,,,
SAMPLE,status,,,,STRING,,raw.labware_sample,cleansed.labware_sample,status,status,,,
SAMPLE,old_status,,,,STRING,,raw.labware_sample,cleansed.labware_sample,old_status,oldStatus,,,
SAMPLE,in_spec,,,,STRING,,raw.labware_sample,cleansed.labware_sample,in_spec,inSpec,flag-TorF-yes-no,,
SAMPLE,in_cal,,,,STRING,,raw.labware_sample,cleansed.labware_sample,in_cal,inCal,flag-TorF-yes-no,,
SAMPLE,re_sample,,,,STRING,,raw.labware_sample,cleansed.labware_sample,re_sample,reSample,,,
SAMPLE,original_sample,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,original_sample,originalSample,,,
SAMPLE,aliquot,,,,STRING,,raw.labware_sample,cleansed.labware_sample,aliquot,aliquot,flag-TorF-yes-no,,
SAMPLE,parent_sample,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,parent_sample,parentSample,,,
SAMPLE,parent_aliquot,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,parent_aliquot,parentAliquot,,,
SAMPLE,sample_volume,,,,"DECIMAL(22,10)",,raw.labware_sample,cleansed.labware_sample,sample_volume,sampleVolume,,,
SAMPLE,sample_units,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sample_units,sampleUnits,,,
SAMPLE,login_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,login_date,loginDate,,,
SAMPLE,login_by,,,,STRING,,raw.labware_sample,cleansed.labware_sample,login_by,loginBy,,,
SAMPLE,sampled_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,sampled_date,sampledDate,,,
SAMPLE,recd_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,recd_date,recdDate,,,
SAMPLE,received_by,,,,STRING,,raw.labware_sample,cleansed.labware_sample,received_by,receivedBy,,,
SAMPLE,date_started,,,,DATE,,raw.labware_sample,cleansed.labware_sample,date_started,dateStarted,,,
SAMPLE,started,,,,STRING,,raw.labware_sample,cleansed.labware_sample,started,started,flag-TorF-yes-no,,
SAMPLE,assigned_operator,,,,STRING,,raw.labware_sample,cleansed.labware_sample,assigned_operator,assignedOperator,,,
SAMPLE,due_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,due_date,dueDate,,,
SAMPLE,date_completed,,,,DATE,,raw.labware_sample,cleansed.labware_sample,date_completed,dateCompleted,,,
SAMPLE,date_reviewed,,,,DATE,,raw.labware_sample,cleansed.labware_sample,date_reviewed,dateReviewed,,,
SAMPLE,prep,,,,STRING,,raw.labware_sample,cleansed.labware_sample,prep,prep,,,
SAMPLE,prep_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,prep_date,prepDate,,,
SAMPLE,prep_by,,,,STRING,,raw.labware_sample,cleansed.labware_sample,prep_by,prepBy,,,
SAMPLE,reviewer,,,,STRING,,raw.labware_sample,cleansed.labware_sample,reviewer,reviewer,,,
SAMPLE,review_note,,,,STRING,,raw.labware_sample,cleansed.labware_sample,review_note,reviewNote,,,
SAMPLE,product,,,,STRING,,raw.labware_sample,cleansed.labware_sample,product,product,,,
SAMPLE,product_version,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,product_version,productVersion,,,
SAMPLE,product_grade,,,,STRING,,raw.labware_sample,cleansed.labware_sample,product_grade,productGrade,,,
SAMPLE,project,,,,STRING,,raw.labware_sample,cleansed.labware_sample,project,project,,,
SAMPLE,batch_name,,,,STRING,,raw.labware_sample,cleansed.labware_sample,batch_name,batchName,,,
SAMPLE,batch_template,,,,STRING,,raw.labware_sample,cleansed.labware_sample,batch_template,batchTemplate,,,
SAMPLE,step,,,,STRING,,raw.labware_sample,cleansed.labware_sample,step,step,,,
SAMPLE,sampling_point,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sampling_point,samplingPoint,,,
SAMPLE,sample_type,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sample_type,sampleType,,,
SAMPLE,sample_name,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sample_name,sampleName,,,
SAMPLE,description,,,,STRING,,raw.labware_sample,cleansed.labware_sample,description,description,,,
SAMPLE,priority,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,priority,priority,,,
SAMPLE,location,,,,STRING,,raw.labware_sample,cleansed.labware_sample,location,location,,,
SAMPLE,customer,,,,STRING,,raw.labware_sample,cleansed.labware_sample,customer,customer,,,
SAMPLE,test_list,,,,STRING,,raw.labware_sample,cleansed.labware_sample,test_list,refToTestList,,,
SAMPLE,template,,,,STRING,,raw.labware_sample,cleansed.labware_sample,template,template,,,
SAMPLE,recipient,,,,STRING,,raw.labware_sample,cleansed.labware_sample,recipient,recipient,,,
SAMPLE,standard,,,,STRING,,raw.labware_sample,cleansed.labware_sample,standard,standard,flag-TorF-yes-no,,
SAMPLE,ext_link,,,,STRING,,raw.labware_sample,cleansed.labware_sample,ext_link,extLink,,,
SAMPLE,product_code,,,,STRING,,raw.labware_sample,cleansed.labware_sample,product_code,productCode,,,
SAMPLE,condition,,,,STRING,,raw.labware_sample,cleansed.labware_sample,condition,condition,,,
SAMPLE,timepoint,,,,STRING,,raw.labware_sample,cleansed.labware_sample,timepoint,timepoint,,,
SAMPLE,lot,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,lot,lot,,,
SAMPLE,base_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,base_date,baseDate,,,
SAMPLE,available_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,available_date,availableDate,,,
SAMPLE,required_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,required_date,requiredDate,,,
SAMPLE,target_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,target_date,targetDate,,,
SAMPLE,changed_on,,,,DATE,,raw.labware_sample,cleansed.labware_sample,changed_on,changedOn,,,
SAMPLE,partial_spec,,,,STRING,,raw.labware_sample,cleansed.labware_sample,partial_spec,partialSpec,,,
SAMPLE,spec_type,,,,STRING,,raw.labware_sample,cleansed.labware_sample,spec_type,specType,,,
SAMPLE,stage,,,,STRING,,raw.labware_sample,cleansed.labware_sample,stage,stage,,,
SAMPLE,primary_in_spec,,,,STRING,,raw.labware_sample,cleansed.labware_sample,primary_in_spec,primaryInSpec,,,
SAMPLE,batch,,,,STRING,,raw.labware_sample,cleansed.labware_sample,batch,batch,,,
SAMPLE,charge_code,,,,STRING,,raw.labware_sample,cleansed.labware_sample,charge_code,chargeCode,,,
SAMPLE,formulation,,,,STRING,,raw.labware_sample,cleansed.labware_sample,formulation,formulation,,,
SAMPLE,protocol_level,,,,STRING,,raw.labware_sample,cleansed.labware_sample,protocol_level,protocolLevel,,,
SAMPLE,released,,,,STRING,,raw.labware_sample,cleansed.labware_sample,released,released,flag-TorF-yes-no,,
SAMPLE,released_by,,,,STRING,,raw.labware_sample,cleansed.labware_sample,released_by,releasedBy,,,
SAMPLE,released_on,,,,DATE,,raw.labware_sample,cleansed.labware_sample,released_on,releasedOn,,,
SAMPLE,in_control,,,,STRING,,raw.labware_sample,cleansed.labware_sample,in_control,inControl,flag-TorF-yes-no,,
SAMPLE,contract_number,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,contract_number,contractNumber,,,
SAMPLE,billing_item_desc,,,,STRING,,raw.labware_sample,cleansed.labware_sample,billing_item_desc,billingItemDesc,,,
SAMPLE,collection_run,,,,STRING,,raw.labware_sample,cleansed.labware_sample,collection_run,collectionRun,,,
SAMPLE,run_order,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,run_order,runOrder,,,
SAMPLE,cust_desc,,,,STRING,,raw.labware_sample,cleansed.labware_sample,cust_desc,custDesc,,,
SAMPLE,sp_desc,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_desc,spDesc,,,
SAMPLE,sp_zone,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_zone,spZone,,,
SAMPLE,sp_serv_res,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_serv_res,spServRes,,,
SAMPLE,sp_treat_works,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_treat_works,spTreatWorks,,,
SAMPLE,sp_water_srce,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_water_srce,spWaterSrce,,,
SAMPLE,sp_region,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_region,spRegion,,,
SAMPLE,sp_del_sys,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_del_sys,spDelSys,,,
SAMPLE,sp_dist_sys,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_dist_sys,spDistSys,,,
SAMPLE,assignment,,,,STRING,,raw.labware_sample,cleansed.labware_sample,assignment,assignment,,,
SAMPLE,sub_assignment,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sub_assignment,subAssignment,,,
SAMPLE,assignment_desc,,,,STRING,,raw.labware_sample,cleansed.labware_sample,assignment_desc,assignmentDesc,,,
SAMPLE,sp_run_order,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,sp_run_order,spRunOrder,,,
SAMPLE,client_sample_id,,,,STRING,,raw.labware_sample,cleansed.labware_sample,client_sample_id,clientSampleId,,,
SAMPLE,sp_location,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_location,spLocation,,,
SAMPLE,sp_address,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_address,spAddress,,,
SAMPLE,category,,,,STRING,,raw.labware_sample,cleansed.labware_sample,category,category,,,
SAMPLE,scheduled_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,scheduled_date,scheduledDate,,,
SAMPLE,sp_map_ref,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_map_ref,spMapRef,,,
SAMPLE,label_container,,,,STRING,,raw.labware_sample,cleansed.labware_sample,label_container,labelContainer,,,
SAMPLE,metrix_number,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,metrix_number,legacyMetrixSystemSampleId,,,
SAMPLE,metrix_sample,,,,STRING,,raw.labware_sample,cleansed.labware_sample,metrix_sample,metrixSample,,,
SAMPLE,unscheduled_reason,,,,STRING,,raw.labware_sample,cleansed.labware_sample,unscheduled_reason,unscheduledReason,,,
SAMPLE,dilution,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,dilution,dilution,,,
SAMPLE,std_ref,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,std_ref,stdRef,,,
SAMPLE,report_number,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,report_number,reportNumber,,,
SAMPLE,report_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,report_date,reportDate,,,
SAMPLE,invoice_number,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,invoice_number,invoiceNumber,,,
SAMPLE,rep_no_superceded,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,rep_no_superceded,repNoSuperceded,,,
SAMPLE,contract_desc,,,,STRING,,raw.labware_sample,cleansed.labware_sample,contract_desc,contractDesc,,,
SAMPLE,swc_lblrns_prt,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_lblrns_prt,swcLblrnsPrt,,,
SAMPLE,agreement_no,,,,STRING,,raw.labware_sample,cleansed.labware_sample,agreement_no,tradeWasteAgreementNo,,,
SAMPLE,company_name,,,,STRING,,raw.labware_sample,cleansed.labware_sample,company_name,companyName,,,
SAMPLE,sp_town,,,,STRING,,raw.labware_sample,cleansed.labware_sample,sp_town,spTown,,,
SAMPLE,disclaimer,,,,STRING,,raw.labware_sample,cleansed.labware_sample,disclaimer,disclaimer,,,
SAMPLE,external_text_id,,,,STRING,,raw.labware_sample,cleansed.labware_sample,external_text_id,externalTextId,,,
SAMPLE,investigation,,,,STRING,,raw.labware_sample,cleansed.labware_sample,investigation,investigation,,,
SAMPLE,investigated,,,,STRING,,raw.labware_sample,cleansed.labware_sample,investigated,investigated,,,
SAMPLE,approved,,,,STRING,,raw.labware_sample,cleansed.labware_sample,approved,approved,flag-TorF-yes-no,,
SAMPLE,approval_group,,,,STRING,,raw.labware_sample,cleansed.labware_sample,approval_group,approvalGroup,,,
SAMPLE,ready_for_approval,,,,STRING,,raw.labware_sample,cleansed.labware_sample,ready_for_approval,readyForApproval,,,
SAMPLE,approval_id,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,approval_id,approvalId,,,
SAMPLE,approval_routing,,,,STRING,,raw.labware_sample,cleansed.labware_sample,approval_routing,approvalRouting,,,
SAMPLE,modified_results,,,,STRING,,raw.labware_sample,cleansed.labware_sample,modified_results,modifiedResults,flag-TorF-yes-no,,
SAMPLE,composite,,,,STRING,,raw.labware_sample,cleansed.labware_sample,composite,composite,,,
SAMPLE,parent_composite,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,parent_composite,parentComposite,,,
SAMPLE,composite_template,,,,STRING,,raw.labware_sample,cleansed.labware_sample,composite_template,compositeTemplate,,,
SAMPLE,disp_flds,,,,STRING,,raw.labware_sample,cleansed.labware_sample,disp_flds,dispFlds,,,
SAMPLE,label_mask,,,,STRING,,raw.labware_sample,cleansed.labware_sample,label_mask,labelMask,,,
SAMPLE,swc_std_field_note,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_std_field_note,swcStdFieldNote,,,
SAMPLE,swc_field_comment,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_field_comment,swcFieldComment,,,
SAMPLE,swc_export_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,swc_export_date,tWIntegrationExportDate,,,
SAMPLE,sca_sample_id,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,sca_sample_id,scaSampleId,,,
SAMPLE,people,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,people,people,,,
SAMPLE,variation,,,,STRING,,raw.labware_sample,cleansed.labware_sample,variation,variation,,,
SAMPLE,swc_prev_value,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_prev_value,listOfOriginalAuthorisedValues,,,
SAMPLE,swc_tw_sample_type,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_tw_sample_type,swcTwSampleType,,,
SAMPLE,swc_tw_discharge_vol,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_tw_discharge_vol,swcTwDischargeVol,,,
SAMPLE,swc_sampled_by,,,,STRING,,raw.labware_sample,cleansed.labware_sample,swc_sampled_by,swcSampledBy,,,
SAMPLE,season_date,,,,DATE,,raw.labware_sample,cleansed.labware_sample,season_date,seasonDate,,,
SAMPLE,test_location,,,,STRING,,raw.labware_sample,cleansed.labware_sample,test_location,testLocation,,,
SAMPLE,owner_location,,,,STRING,,raw.labware_sample,cleansed.labware_sample,owner_location,ownerLocation,,,
SAMPLE,chk_aliquot_status,,,,STRING,,raw.labware_sample,cleansed.labware_sample,chk_aliquot_status,chkAliquotStatus,,,
SAMPLE,chk_aliquot_specs,,,,STRING,,raw.labware_sample,cleansed.labware_sample,chk_aliquot_specs,chkAliquotSpecs,,,
SAMPLE,aliquot_template,,,,STRING,,raw.labware_sample,cleansed.labware_sample,aliquot_template,aliquotTemplate,,,
SAMPLE,calc_group,,,,STRING,,raw.labware_sample,cleansed.labware_sample,calc_group,calcGroup,,,
SAMPLE,sample_event,,,,BIGINT,,raw.labware_sample,cleansed.labware_sample,sample_event,sampleEvent,,,
