date,deliverySystem,Value
1/03/2014,Cascade + Orchard Hills ,59.66671226
1/03/2014,Illawara,70.44395758
1/03/2014,Illawarra Unfiltered,2.44
1/03/2014,Macarthur,63.8717138
1/03/2014,Nepean,9.561884243
1/03/2014,Richmond Windsor,13.70191827
1/03/2014,Warragamba,2.088733946
1/03/2014,Woronora,21.77696889
1/03/2014,Prospect North,186.9695308
1/03/2014,Prospect South,93.42786587
1/03/2014,Ryde,170.124652
1/03/2014,Kurnell WT0155,0
1/03/2014,Prospect East,103.2885798
1/03/2014,Potts Hill,486.0259149
1/03/2014,Potts Hill + Prospect East + Kurnell,589.3144948
1/03/2014,Total Prospect + Kurnell,1039.836543
1/03/2014,Tariff Meters,1039.836543
1/03/2014,Total Demand,1280.948432
1/03/2014,Total flow,1244.7
1/03/2014,Illawarra Filtered,68.00395758
2/03/2014,Cascades,12.23320107
2/03/2014,Greaves Creek,1.76650693
2/03/2014,Blue Mtns,13.999708
2/03/2014,Orchard Hills,49.22411706
2/03/2014,Cascade + Orchard Hills ,63.22382506
2/03/2014,Illawara,72.37630808
2/03/2014,Illawarra Unfiltered,4.18
2/03/2014,Macarthur,62.3368833
2/03/2014,Nepean,8.239780724
2/03/2014,Richmond Windsor,12.44185261
2/03/2014,Warragamba,1.905994822
2/03/2014,Woronora,22.29550977
2/03/2014,Prospect North,177.7964497
2/03/2014,Prospect South,94.65607525
2/03/2014,Ryde,190.889466
2/03/2014,Kurnell WT0155,0
2/03/2014,Prospect East,105.3888714
2/03/2014,Potts Hill,481.101329
2/03/2014,Potts Hill + Prospect East + Kurnell,586.4902004
2/03/2014,Total Prospect + Kurnell,1049.832191
2/03/2014,Tariff Meters,1049.832191
2/03/2014,Total Demand,1292.652346
2/03/2014,Total flow,1495.46
2/03/2014,Illawarra Filtered,68.19630808
3/03/2014,Cascades,10.03721859
3/03/2014,Greaves Creek,1.704296413
3/03/2014,Blue Mtns,11.74151501
3/03/2014,Orchard Hills,55.77231522
3/03/2014,Cascade + Orchard Hills ,67.51383023
3/03/2014,Illawara,76.92227879
3/03/2014,Illawarra Unfiltered,1.57
3/03/2014,Macarthur,69.95471645
3/03/2014,Nepean,10.94999417
3/03/2014,Richmond Windsor,14.02605511
3/03/2014,Warragamba,2.778142231
3/03/2014,Woronora,26.60607043
3/03/2014,Prospect North,192.1999566
3/03/2014,Prospect South,100.4925244
3/03/2014,Ryde,199.7957617
3/03/2014,Kurnell WT0155,0
3/03/2014,Prospect East,101.0181444
3/03/2014,Potts Hill,506.7004726
3/03/2014,Potts Hill + Prospect East + Kurnell,607.718617
3/03/2014,Total Prospect + Kurnell,1100.20686
3/03/2014,Tariff Meters,1100.20686
3/03/2014,Total Demand,1368.957947
3/03/2014,Total flow,1284.72
3/03/2014,Illawarra Filtered,75.35227879
4/03/2014,Cascades,8.929882705
4/03/2014,Greaves Creek,1.575946154
4/03/2014,Blue Mtns,10.50582886
4/03/2014,Orchard Hills,55.67044222
4/03/2014,Cascade + Orchard Hills ,66.17627107
4/03/2014,Illawara,81.26539798
4/03/2014,Illawarra Unfiltered,4.21
4/03/2014,Macarthur,69.43134276
4/03/2014,Nepean,9.023970022
4/03/2014,Richmond Windsor,14.52568962
4/03/2014,Warragamba,1.926761261
4/03/2014,Woronora,24.41506999
4/03/2014,Prospect North,204.8344723
4/03/2014,Prospect South,102.8082876
4/03/2014,Ryde,195.124957
4/03/2014,Kurnell WT0155,0
4/03/2014,Prospect East,111.131505
4/03/2014,Potts Hill,525.481609
4/03/2014,Potts Hill + Prospect East + Kurnell,636.613114
4/03/2014,Total Prospect + Kurnell,1139.380831
4/03/2014,Tariff Meters,1139.380831
4/03/2014,Total Demand,1406.145334
4/03/2014,Total flow,1359.7
4/03/2014,Illawarra Filtered,77.05539798
5/03/2014,Cascades,10.78954056
5/03/2014,Greaves Creek,1.648844518
5/03/2014,Blue Mtns,12.43838508
5/03/2014,Orchard Hills,53.46160304
5/03/2014,Cascade + Orchard Hills ,65.89998812
5/03/2014,Illawara,74.46509899
5/03/2014,Illawarra Unfiltered,6.59
5/03/2014,Macarthur,67.04771015
5/03/2014,Nepean,11.07378483
5/03/2014,Richmond Windsor,14.51627955
5/03/2014,Warragamba,2.714457769
5/03/2014,Woronora,22.10986011
5/03/2014,Prospect North,212.316033
5/03/2014,Prospect South,100.2583194
5/03/2014,Ryde,177.4490029
5/03/2014,Kurnell WT0155,0
5/03/2014,Prospect East,118.5645395
5/03/2014,Potts Hill,523.13717
5/03/2014,Potts Hill + Prospect East + Kurnell,641.7017095
5/03/2014,Total Prospect + Kurnell,1131.725065
5/03/2014,Tariff Meters,1131.725065
5/03/2014,Total Demand,1389.552244
5/03/2014,Total flow,1335.11
5/03/2014,Illawarra Filtered,67.87509899
6/03/2014,Cascades,9.848932176
6/03/2014,Greaves Creek,1.750004928
6/03/2014,Blue Mtns,11.5989371
6/03/2014,Orchard Hills,54.84608989
6/03/2014,Cascade + Orchard Hills ,66.44502699
6/03/2014,Illawara,80.9828798
6/03/2014,Illawarra Unfiltered,3.54
6/03/2014,Macarthur,69.13552212
6/03/2014,Nepean,10.98942853
6/03/2014,Richmond Windsor,14.61035381
6/03/2014,Warragamba,2.650671768
6/03/2014,Woronora,24.40335473
6/03/2014,Prospect North,221.8221381
6/03/2014,Prospect South,103.5304903
6/03/2014,Ryde,185.7547917
6/03/2014,Kurnell WT0155,0
6/03/2014,Prospect East,83.56277569
6/03/2014,Potts Hill,538.2498041
6/03/2014,Potts Hill + Prospect East + Kurnell,621.8125798
6/03/2014,Total Prospect + Kurnell,1132.92
6/03/2014,Tariff Meters,1132.92
6/03/2014,Total Demand,1402.137238
6/03/2014,Total flow,1415.98
6/03/2014,Illawarra Filtered,77.4428798
7/03/2014,Cascades,9.254895943
7/03/2014,Greaves Creek,1.268967954
7/03/2014,Blue Mtns,10.5238639
7/03/2014,Orchard Hills,52.44107315
7/03/2014,Cascade + Orchard Hills ,62.96493705
7/03/2014,Illawara,81.90382525
7/03/2014,Illawarra Unfiltered,8.2
7/03/2014,Macarthur,67.04701993
7/03/2014,Nepean,13.08751666
7/03/2014,Richmond Windsor,14.94097424
7/03/2014,Warragamba,1.926813196
7/03/2014,Woronora,23.85018906
7/03/2014,Prospect North,207.6686442
7/03/2014,Prospect South,97.75625663
7/03/2014,Ryde,179.3248377
7/03/2014,Kurnell WT0155,0
7/03/2014,Prospect East,60.1713769
7/03/2014,Potts Hill,505.9788845
7/03/2014,Potts Hill + Prospect East + Kurnell,566.1502614
7/03/2014,Total Prospect + Kurnell,1050.9
7/03/2014,Tariff Meters,1050.9
7/03/2014,Total Demand,1316.621275
7/03/2014,Total flow,1321.16
7/03/2014,Illawarra Filtered,73.70382525
8/03/2014,Cascades,9.943776413
8/03/2014,Greaves Creek,1.638743892
8/03/2014,Blue Mtns,11.58252031
8/03/2014,Orchard Hills,53.74603137
8/03/2014,Cascade + Orchard Hills ,65.32855167
8/03/2014,Illawara,81.8029303
8/03/2014,Illawarra Unfiltered,5.8
8/03/2014,Macarthur,67.08355579
8/03/2014,Nepean,9.039363015
8/03/2014,Richmond Windsor,13.9117472
8/03/2014,Warragamba,2.557354877
8/03/2014,Woronora,23.23429628
8/03/2014,Prospect North,212.8158181
8/03/2014,Prospect South,102.8802211
8/03/2014,Ryde,177.7138122
8/03/2014,Kurnell WT0155,0
8/03/2014,Prospect East,107.829524
8/03/2014,Potts Hill,516.1696587
8/03/2014,Potts Hill + Prospect East + Kurnell,623.9991828
8/03/2014,Total Prospect + Kurnell,1117.409034
8/03/2014,Tariff Meters,1117.409034
8/03/2014,Total Demand,1380.366833
8/03/2014,Total flow,1293.3
8/03/2014,Illawarra Filtered,76.0029303
9/03/2014,Cascades,10.20888134
9/03/2014,Greaves Creek,2.182410491
9/03/2014,Blue Mtns,12.39129184
9/03/2014,Orchard Hills,58.57043042
9/03/2014,Cascade + Orchard Hills ,70.96172226
9/03/2014,Illawara,85.9903798
9/03/2014,Illawarra Unfiltered,6.65
9/03/2014,Macarthur,71.73755299
9/03/2014,Nepean,11.69822451
9/03/2014,Richmond Windsor,15.83026851
9/03/2014,Warragamba,3.0292253
9/03/2014,Woronora,27.30476652
9/03/2014,Prospect North,204.3884624
9/03/2014,Prospect South,106.6030564
9/03/2014,Ryde,212.4130472
9/03/2014,Kurnell WT0155,0
9/03/2014,Prospect East,117.4361739
9/03/2014,Potts Hill,534.0448402
9/03/2014,Potts Hill + Prospect East + Kurnell,651.481014
9/03/2014,Total Prospect + Kurnell,1174.88558
9/03/2014,Tariff Meters,1174.88558
9/03/2014,Total Demand,1461.43772
9/03/2014,Total flow,1599.87
9/03/2014,Illawarra Filtered,79.3403798
10/03/2014,Cascades,11.1994759
10/03/2014,Greaves Creek,1.764559855
10/03/2014,Blue Mtns,12.96403576
10/03/2014,Orchard Hills,60.94144427
10/03/2014,Cascade + Orchard Hills ,73.90548003
10/03/2014,Illawara,80.66968586
10/03/2014,Illawarra Unfiltered,4.45
10/03/2014,Macarthur,75.78885084
10/03/2014,Nepean,9.893801754
10/03/2014,Richmond Windsor,15.85345466
10/03/2014,Warragamba,2.665816421
10/03/2014,Woronora,28.61210323
10/03/2014,Prospect North,214.3648695
10/03/2014,Prospect South,108.5551753
10/03/2014,Ryde,220.3886001
10/03/2014,Kurnell WT0155,0
10/03/2014,Prospect East,117.3351084
10/03/2014,Potts Hill,544.1633998
10/03/2014,Potts Hill + Prospect East + Kurnell,661.4985083
10/03/2014,Total Prospect + Kurnell,1204.807153
10/03/2014,Tariff Meters,1204.807153
10/03/2014,Total Demand,1492.196346
10/03/2014,Total flow,1402.88
10/03/2014,Illawarra Filtered,76.21968586
11/03/2014,Cascades,10.37811599
11/03/2014,Greaves Creek,1.18574763
11/03/2014,Blue Mtns,11.56386362
11/03/2014,Orchard Hills,58.33588988
11/03/2014,Cascade + Orchard Hills ,69.89975351
11/03/2014,Illawara,81.07469293
11/03/2014,Illawarra Unfiltered,6.05
11/03/2014,Macarthur,76.20343906
11/03/2014,Nepean,8.91858515
11/03/2014,Richmond Windsor,16.70665411
11/03/2014,Warragamba,2.704150746
11/03/2014,Woronora,26.91171061
11/03/2014,Prospect North,245.5965987
11/03/2014,Prospect South,110.7723583
11/03/2014,Ryde,190.8832339
11/03/2014,Kurnell WT0155,0
11/03/2014,Prospect East,124.0931788
11/03/2014,Potts Hill,561.3355271
11/03/2014,Potts Hill + Prospect East + Kurnell,685.4287059
11/03/2014,Total Prospect + Kurnell,1232.680897
11/03/2014,Tariff Meters,1232.680897
11/03/2014,Total Demand,1515.099883
11/03/2014,Total flow,1452.13
11/03/2014,Illawarra Filtered,75.02469293
12/03/2014,Cascades,10.12801175
12/03/2014,Greaves Creek,1.991707137
12/03/2014,Blue Mtns,12.11971889
12/03/2014,Orchard Hills,56.32528442
12/03/2014,Cascade + Orchard Hills ,68.4450033
12/03/2014,Illawara,88.18392525
12/03/2014,Illawarra Unfiltered,12.02
12/03/2014,Macarthur,76.4663577
12/03/2014,Nepean,12.30945687
12/03/2014,Richmond Windsor,16.14955835
12/03/2014,Warragamba,3.008769565
12/03/2014,Woronora,25.20199062
12/03/2014,Prospect North,242.429313
12/03/2014,Prospect South,107.7067453
12/03/2014,Ryde,188.6333118
12/03/2014,Kurnell WT0155,0
12/03/2014,Prospect East,134.7249795
12/03/2014,Potts Hill,562.0256504
12/03/2014,Potts Hill + Prospect East + Kurnell,696.7506299
12/03/2014,Total Prospect + Kurnell,1235.52
12/03/2014,Tariff Meters,1235.52
12/03/2014,Total Demand,1525.285062
12/03/2014,Total flow,1391.27
12/03/2014,Illawarra Filtered,76.16392525
13/03/2014,Cascades,10.28108063
13/03/2014,Greaves Creek,1.624072063
13/03/2014,Blue Mtns,11.90515269
13/03/2014,Orchard Hills,56.93734948
13/03/2014,Cascade + Orchard Hills ,68.84250217
13/03/2014,Illawara,86.97161919
13/03/2014,Illawarra Unfiltered,14.36
13/03/2014,Macarthur,74.39571896
13/03/2014,Nepean,9.987279808
13/03/2014,Richmond Windsor,16.85229571
13/03/2014,Warragamba,3.259055654
13/03/2014,Woronora,25.70030206
13/03/2014,Prospect North,242.4232196
13/03/2014,Prospect South,107.1529636
13/03/2014,Ryde,186.5491805
13/03/2014,Kurnell WT0155,0
13/03/2014,Prospect East,117.2899371
13/03/2014,Potts Hill,556.4438549
13/03/2014,Potts Hill + Prospect East + Kurnell,673.733792
13/03/2014,Total Prospect + Kurnell,1209.859156
13/03/2014,Tariff Meters,1209.859156
13/03/2014,Total Demand,1495.867929
13/03/2014,Total flow,1462.63
13/03/2014,Illawarra Filtered,72.61161919
14/03/2014,Cascades,9.406981323
14/03/2014,Greaves Creek,1.031640882
14/03/2014,Blue Mtns,10.43862221
14/03/2014,Orchard Hills,55.33799262
14/03/2014,Cascade + Orchard Hills ,65.77661482
14/03/2014,Illawara,90.09512222
14/03/2014,Illawarra Unfiltered,18.43
14/03/2014,Macarthur,71.6750237
14/03/2014,Nepean,12.94792418
14/03/2014,Richmond Windsor,15.24364133
14/03/2014,Warragamba,2.01410077
14/03/2014,Woronora,23.41572565
14/03/2014,Prospect North,217.1240189
14/03/2014,Prospect South,101.709024
14/03/2014,Ryde,171.6125547
14/03/2014,Kurnell WT0155,0
14/03/2014,Prospect East,115.7738308
14/03/2014,Potts Hill,515.951273
14/03/2014,Potts Hill + Prospect East + Kurnell,631.7251038
14/03/2014,Total Prospect + Kurnell,1122.170701
14/03/2014,Tariff Meters,1122.170701
14/03/2014,Total Demand,1403.338854
14/03/2014,Total flow,1356.1
14/03/2014,Illawarra Filtered,71.66512222
15/03/2014,Cascades,9.500761353
15/03/2014,Greaves Creek,1.779087466
15/03/2014,Blue Mtns,11.27984882
15/03/2014,Orchard Hills,55.42966202
15/03/2014,Cascade + Orchard Hills ,66.70951084
15/03/2014,Illawara,85.11752626
15/03/2014,Illawarra Unfiltered,12.53
15/03/2014,Macarthur,71.44352246
15/03/2014,Nepean,9.811297165
15/03/2014,Richmond Windsor,15.97198112
15/03/2014,Warragamba,2.702419479
15/03/2014,Woronora,22.66039516
15/03/2014,Prospect North,210.5382569
15/03/2014,Prospect South,105.8130153
15/03/2014,Ryde,188.7359946
15/03/2014,Kurnell WT0155,0
15/03/2014,Prospect East,117.0169657
15/03/2014,Potts Hill,534.1074036
15/03/2014,Potts Hill + Prospect East + Kurnell,651.1243693
15/03/2014,Total Prospect + Kurnell,1156.211636
15/03/2014,Tariff Meters,1156.211636
15/03/2014,Total Demand,1430.628289
15/03/2014,Total flow,1415.19
15/03/2014,Illawarra Filtered,72.58752626
16/03/2014,Cascades,10.51542041
16/03/2014,Greaves Creek,1.952852319
16/03/2014,Blue Mtns,12.46827273
16/03/2014,Orchard Hills,57.64816498
16/03/2014,Cascade + Orchard Hills ,70.11643771
16/03/2014,Illawara,85.29495354
16/03/2014,Illawarra Unfiltered,9.1
16/03/2014,Macarthur,74.93004681
16/03/2014,Nepean,11.9140351
16/03/2014,Richmond Windsor,14.89942708
16/03/2014,Warragamba,2.962339424
16/03/2014,Woronora,25.59395468
16/03/2014,Prospect North,199.6454291
16/03/2014,Prospect South,104.9824591
16/03/2014,Ryde,200.4128268
16/03/2014,Kurnell WT0155,0
16/03/2014,Prospect East,114.5068387
16/03/2014,Potts Hill,521.9744484
16/03/2014,Potts Hill + Prospect East + Kurnell,636.4812871
16/03/2014,Total Prospect + Kurnell,1141.522002
16/03/2014,Tariff Meters,1141.522002
16/03/2014,Total Demand,1427.233197
16/03/2014,Total flow,1567.06
16/03/2014,Illawarra Filtered,76.19495354
17/03/2014,Cascades,10.50933289
17/03/2014,Greaves Creek,1.37459863
17/03/2014,Blue Mtns,11.88393153
17/03/2014,Orchard Hills,55.11850428
17/03/2014,Cascade + Orchard Hills ,67.00243581
17/03/2014,Illawara,77.26523434
17/03/2014,Illawarra Unfiltered,0
17/03/2014,Macarthur,77.68029761
17/03/2014,Nepean,9.483693767
17/03/2014,Richmond Windsor,14.41090375
17/03/2014,Warragamba,3.028874548
17/03/2014,Woronora,24.76446096
17/03/2014,Prospect North,193.9500832
17/03/2014,Prospect South,102.4437746
17/03/2014,Ryde,202.5960827
17/03/2014,Kurnell WT0155,0
17/03/2014,Prospect East,106.652472
17/03/2014,Potts Hill,512.9007181
17/03/2014,Potts Hill + Prospect East + Kurnell,619.5531902
17/03/2014,Total Prospect + Kurnell,1118.543131
17/03/2014,Tariff Meters,1118.543131
17/03/2014,Total Demand,1392.179031
17/03/2014,Total flow,1367.6
17/03/2014,Illawarra Filtered,77.26523434
18/03/2014,Cascades,10.81104494
18/03/2014,Greaves Creek,1.919176361
18/03/2014,Blue Mtns,12.7302213
18/03/2014,Orchard Hills,59.59230607
18/03/2014,Cascade + Orchard Hills ,72.32252738
18/03/2014,Illawara,88.56772424
18/03/2014,Illawarra Unfiltered,10.25
18/03/2014,Macarthur,80.3447293
18/03/2014,Nepean,11.14327233
18/03/2014,Richmond Windsor,15.71485009
18/03/2014,Warragamba,3.067576067
18/03/2014,Woronora,24.93766249
18/03/2014,Prospect North,236.3959825
18/03/2014,Prospect South,106.4105734
18/03/2014,Ryde,138.6637441
18/03/2014,Kurnell WT0155,0
18/03/2014,Prospect East,113.4836648
18/03/2014,Potts Hill,533.3917925
18/03/2014,Potts Hill + Prospect East + Kurnell,646.8754573
18/03/2014,Total Prospect + Kurnell,1128.345757
18/03/2014,Tariff Meters,1128.345757
18/03/2014,Total Demand,1424.444099
18/03/2014,Total flow,1382.61
18/03/2014,Illawarra Filtered,78.31772424
19/03/2014,Cascades,10.25172172
19/03/2014,Greaves Creek,2.134208257
19/03/2014,Blue Mtns,12.38592997
19/03/2014,Orchard Hills,56.99401806
19/03/2014,Cascade + Orchard Hills ,69.37994803
19/03/2014,Illawara,92.99386566
19/03/2014,Illawarra Unfiltered,14.38
19/03/2014,Macarthur,80.49786446
19/03/2014,Nepean,12.44774218
19/03/2014,Richmond Windsor,14.97948176
19/03/2014,Warragamba,2.982738374
19/03/2014,Woronora,24.23182481
19/03/2014,Prospect North,240.1806047
19/03/2014,Prospect South,110.9503522
19/03/2014,Ryde,170.5147645
19/03/2014,Kurnell WT0155,0
19/03/2014,Prospect East,110.3835972
19/03/2014,Potts Hill,542.7800917
19/03/2014,Potts Hill + Prospect East + Kurnell,653.1636889
19/03/2014,Total Prospect + Kurnell,1174.80941
19/03/2014,Tariff Meters,1174.80941
19/03/2014,Total Demand,1472.322876
19/03/2014,Total flow,1369.75
19/03/2014,Illawarra Filtered,78.61386566
20/03/2014,Cascades,9.981194769
20/03/2014,Greaves Creek,1.406026694
20/03/2014,Blue Mtns,11.38722146
20/03/2014,Orchard Hills,55.79422449
20/03/2014,Cascade + Orchard Hills ,67.18144596
20/03/2014,Illawara,90.15429293
20/03/2014,Illawarra Unfiltered,13.14
20/03/2014,Macarthur,81.35620341
20/03/2014,Nepean,9.06
20/03/2014,Richmond Windsor,17.05456642
20/03/2014,Warragamba,3.19193896
20/03/2014,Woronora,24.55019878
20/03/2014,Prospect North,242.5727076
20/03/2014,Prospect South,105.6113762
20/03/2014,Ryde,173.1152264
20/03/2014,Kurnell WT0155,0
20/03/2014,Prospect East,118.5555607
20/03/2014,Potts Hill,546.5197489
20/03/2014,Potts Hill + Prospect East + Kurnell,665.0753096
20/03/2014,Total Prospect + Kurnell,1186.37462
20/03/2014,Tariff Meters,1186.37462
20/03/2014,Total Demand,1478.923266
20/03/2014,Total flow,1458.96
20/03/2014,Illawarra Filtered,77.01429293
21/03/2014,Cascades,9.444656907
21/03/2014,Greaves Creek,2.760362496
21/03/2014,Blue Mtns,12.2050194
21/03/2014,Orchard Hills,57.34289071
21/03/2014,Cascade + Orchard Hills ,69.54791011
21/03/2014,Illawara,89.42661212
21/03/2014,Illawarra Unfiltered,14.91
21/03/2014,Macarthur,73.47540017
21/03/2014,Nepean,15.19
21/03/2014,Richmond Windsor,15.25331613
21/03/2014,Warragamba,2.841961945
21/03/2014,Woronora,24.7683793
21/03/2014,Prospect North,229.8108658
21/03/2014,Prospect South,104.224659
21/03/2014,Ryde,182.2445791
21/03/2014,Kurnell WT0155,0
21/03/2014,Prospect East,131.9018191
21/03/2014,Potts Hill,535
21/03/2014,Potts Hill + Prospect East + Kurnell,666.9018191
21/03/2014,Total Prospect + Kurnell,1183.181923
21/03/2014,Tariff Meters,1183.181923
21/03/2014,Total Demand,1473.685503
21/03/2014,Total flow,1459.09
21/03/2014,Illawarra Filtered,74.51661212
22/03/2014,Cascades,9.793501233
22/03/2014,Greaves Creek,1.853197899
22/03/2014,Blue Mtns,11.64669913
22/03/2014,Orchard Hills,53.00717624
22/03/2014,Cascade + Orchard Hills ,64.65387537
22/03/2014,Illawara,87.29645354
22/03/2014,Illawarra Unfiltered,15.24
22/03/2014,Macarthur,73.99267772
22/03/2014,Nepean,11.46033377
22/03/2014,Richmond Windsor,15.94301968
22/03/2014,Warragamba,2.980823735
22/03/2014,Woronora,22.90395642
22/03/2014,Prospect North,214.844988
22/03/2014,Prospect South,107.2981691
22/03/2014,Ryde,180.993731
22/03/2014,Kurnell WT0155,0
22/03/2014,Prospect East,110.0944955
22/03/2014,Potts Hill,535
22/03/2014,Potts Hill + Prospect East + Kurnell,645.0944955
22/03/2014,Total Prospect + Kurnell,1148.231384
22/03/2014,Tariff Meters,1148.231384
22/03/2014,Total Demand,1427.462524
22/03/2014,Total flow,1448.78
22/03/2014,Illawarra Filtered,72.05645354
23/03/2014,Cascades,10.51802567
23/03/2014,Greaves Creek,1.823662063
23/03/2014,Blue Mtns,12.34168773
23/03/2014,Orchard Hills,57.54178484
23/03/2014,Cascade + Orchard Hills ,69.88347257
23/03/2014,Illawara,88.48626465
23/03/2014,Illawarra Unfiltered,14.95
23/03/2014,Macarthur,79.7811887
23/03/2014,Nepean,8.853309216
23/03/2014,Richmond Windsor,14.45288575
23/03/2014,Warragamba,3.081003197
23/03/2014,Woronora,25.60237508
23/03/2014,Prospect North,212.1408353
23/03/2014,Prospect South,109.4906646
23/03/2014,Ryde,215.8254988
23/03/2014,Kurnell WT0155,0
23/03/2014,Prospect East,127.1959788
23/03/2014,Potts Hill,535
23/03/2014,Potts Hill + Prospect East + Kurnell,662.1959788
23/03/2014,Total Prospect + Kurnell,1199.652977
23/03/2014,Tariff Meters,1199.652977
23/03/2014,Total Demand,1489.793477
23/03/2014,Total flow,1605.36
23/03/2014,Illawarra Filtered,73.53626465
24/03/2014,Cascades,11.22969711
24/03/2014,Greaves Creek,1.521290503
24/03/2014,Blue Mtns,12.75098761
24/03/2014,Orchard Hills,57.26172642
24/03/2014,Cascade + Orchard Hills ,70.01271403
24/03/2014,Illawara,90.00376061
24/03/2014,Illawarra Unfiltered,12.87
24/03/2014,Macarthur,82.25443517
24/03/2014,Nepean,11.39336028
24/03/2014,Richmond Windsor,14.86018897
24/03/2014,Warragamba,3.251108557
24/03/2014,Woronora,25.72445833
24/03/2014,Prospect North,208.6185331
24/03/2014,Prospect South,104.316981
24/03/2014,Ryde,222.0713037
24/03/2014,Kurnell WT0155,0
24/03/2014,Prospect East,110.6998747
24/03/2014,Potts Hill,535
24/03/2014,Potts Hill + Prospect East + Kurnell,645.6998747
